,ID,Segment,WC,WPS,BigWords,emopos,emoneg,anxiete,colère,tristesse,cognition,perspicacite,cause,divergence,tentative,certitude,inhibition,inclusion,exclusion,perception,remplisseur,conjunctToSent,conjunctTypesToSent,conjunctToWords,conjunctNum,conjunctTypesToTotal,conjunctNeighborSent,synonymToNouns,synonymToVerbs,averageSynClassNOUN,averageSynClassVERB,localNounOverlapCount,localArgumentOverlapCount,localStemOverlapCount,localContentWordOverlap,globalNounOverlapCount,globalArgumentOverlapCount,globalStemOverlapCount,globalContentWordOverlap,POS_numNouns,POS_numProperNouns,POS_numPronouns,POS_numConjunct,POS_numAdjectives,POS_numVerbs,POS_numAdverbs,POS_numModals,POS_numPrepositions,POS_numInterjections,POS_numPerPronouns,POS_numWhPronouns,POS_numLexicals,POS_numFunctionWords,POS_numDeterminers,POS_numVerbsVB,POS_numVerbsVBG,POS_numVerbsVBN,POS_numVerbsVBP,POS_numVerbsVBZ,POS_advVar,POS_adjVar,POS_modVar,POS_nounVar,POS_verbVar1,POS_verbVar2,POS_squaredVerbVar1,POS_correctedVV1,DISC_RefExprPronounsPerNoun,DISC_RefExprPronounsPerSen,DISC_RefExprPronounsPerWord,DISC_RefExprPerPronounsPerSen,DISC_RefExprPerProPerWord,DISC_RefExprPossProPerSen,DISC_RefExprPossProPerWord,DISC_RefExprDefArtPerSen,DISC_RefExprDefArtPerWord,DISC_RefExprProperNounsPerNoun,TTR,CorrectedTTR,RootTTR,BilogTTR,MTLD
175,GRE04,1,418,8.36,26.79,5.74,0.48,0.0,0.0,0.48,17.7,5.02,2.39,0.96,0.48,2.15,0.0,7.89,2.63,3.11,0,0.25531914893617,0.0638297872340426,0.027972027972028,12,0.25,0.170212765957447,0.938775510204082,0.978723404255319,1.06521739130435,1.02173913043478,0,0.361702127659575,0.404255319148936,2.40425531914894,0,3.4468085106383,4.08510638297872,39.9574468085106,0.253822629969419,0.0091743119266055,0.0703363914373089,0.036697247706422,0.0886850152905199,0.140672782874618,0.100917431192661,0,0.155963302752294,0.0,0.0703363914373089,0,0.584097859327217,0.516819571865444,0.152905198776758,0.128440366972477,0,0.0122324159021407,0,0,0.172774869109948,0.151832460732984,0.324607329842932,0.43455497382199,1.06976744186047,0.240837696335079,49.2093023255814,4.96030756735817,0.2875,0.48936170212766,0.0536130536130536,0.48936170212766,0.0536130536130536,0,0,0,0,0.0375,0.027972027972028,0.409673245199351,0.579365459502321,0.409952043382247,33.2262210796915
176,CFE04,1,573,20.46,24.43,1.57,2.09,0.17,0.0,1.22,20.94,2.97,4.89,2.27,0.87,3.32,1.75,10.12,3.66,2.09,0,0.592592592592593,0.148148148148148,0.0280701754385965,16,0.25,0.037037037037037,0.890243902439024,0.818181818181818,1.12328767123288,1.22222222222222,0,0.592592592592593,0.592592592592593,13.1851851851852,0,4.0,4.77777777777778,146.333333333333,0.271493212669683,0.004524886877828,0.0316742081447964,0.0361990950226244,0.085972850678733,0.142533936651584,0.0995475113122172,0,0.199095022624434,0.0,0.0316742081447964,0,0.599547511312217,0.5,0.133484162895928,0.122171945701357,0,0.0203619909502262,0,0,0.166037735849057,0.143396226415094,0.309433962264151,0.452830188679245,1.26,0.237735849056604,79.38,6.3,0.11864406779661,0.518518518518519,0.0245614035087719,0.518518518518519,0.0245614035087719,0,0,0,0,0.0169491525423729,0.0228070175438597,0.38502677054341,0.544510080779204,0.404206798437882,33.5294117647059
177,LRE08,1,426,19.36,20.19,3.05,0.47,0.23,0.0,0.0,22.54,2.35,3.99,3.52,1.88,1.88,1.17,12.44,3.29,1.88,0,1.04545454545455,0.136363636363636,0.0498915401301518,23,0.130434782608696,0.0909090909090909,0.915492957746479,0.823529411764706,1.09230769230769,1.21428571428571,0,0.5,0.545454545454545,13.8636363636364,0,3.22727272727273,3.59090909090909,121.863636363636,0.266272189349112,0.0177514792899408,0.0384615384615385,0.0710059171597633,0.0443786982248521,0.133136094674556,0.0887573964497041,0,0.20414201183432,0.0059171597633136,0.0384615384615385,0,0.532544378698225,0.556213017751479,0.14792899408284,0.124260355029586,0,0.0088757396449704,0,0,0.166666666666667,0.0833333333333333,0.25,0.5,1.21621621621622,0.25,54.7297297297297,5.23114374347187,0.154761904761905,0.590909090909091,0.0281995661605206,0.590909090909091,0.0281995661605206,0,0,0,0,0.0714285714285714,0.0281995661605206,0.42813219926021,0.605470362682409,0.418193852654043,36.1627991827204
179,LYO04,1,455,10.58,24.62,6.15,1.76,0.44,0.22,0.0,20.44,1.98,3.96,1.32,1.54,0.88,1.1,10.55,4.84,1.32,0,0.428571428571429,0.0952380952380952,0.0378151260504202,18,0.222222222222222,0.0476190476190476,0.916666666666667,0.80952380952381,1.09090909090909,1.23529411764706,0,0.261904761904762,0.333333333333333,1.80952380952381,0,2.97619047619048,3.73809523809524,44.5238095238095,0.272972972972973,0.0540540540540541,0.045945945945946,0.0486486486486487,0.0864864864864865,0.148648648648649,0.108108108108108,0,0.181081081081081,0.0027027027027027,0.045945945945946,0,0.616216216216216,0.491891891891892,0.105405405405405,0.135135135135135,0,0.0135135135135135,0,0,0.175438596491228,0.140350877192982,0.315789473684211,0.442982456140351,1.14583333333333,0.241228070175439,63.0208333333333,5.61341399387812,0.209876543209877,0.404761904761905,0.0357142857142857,0.404761904761905,0.0357142857142857,0,0,0,0,0.246913580246914,0.0315126050420168,0.486152792664123,0.687523872771159,0.439232224827006,51.0575561711296
180,LRE09,1,443,15.28,23.93,3.16,1.81,0.23,0.9,0.23,17.38,3.16,3.61,1.81,1.13,1.58,0.45,7.0,1.35,2.71,0,0.551724137931035,0.137931034482759,0.0343347639484979,16,0.25,0.0689655172413793,0.894736842105263,0.833333333333333,1.11764705882353,1.2,0,0.551724137931035,0.586206896551724,6.48275862068966,0,6.20689655172414,6.93103448275862,102.862068965517,0.252124645892351,0.0028328611898017,0.0623229461756374,0.0453257790368272,0.0651558073654391,0.172804532577904,0.0651558073654391,0,0.178470254957507,0.0,0.0623229461756374,0,0.555240793201133,0.509915014164306,0.158640226628895,0.155807365439094,0,0.0169971671388102,0,0,0.11734693877551,0.11734693877551,0.23469387755102,0.454081632653061,1.22,0.311224489795918,74.42,6.1,0.25,0.758620689655172,0.0472103004291846,0.758620689655172,0.0472103004291846,0,0,0,0,0.0113636363636364,0.0257510729613734,0.393073069248251,0.555889265534495,0.404432222227546,31.3279306829766
181,SOU16,1,475,21.59,29.68,4.42,0.84,0.0,0.0,0.0,20.42,1.26,5.26,0.84,2.74,1.89,0.42,10.11,1.68,1.89,0,0.761904761904762,0.0952380952380952,0.0327868852459016,16,0.125,0.0,0.921052631578947,0.864864864864865,1.08571428571429,1.15625,0,0.380952380952381,0.476190476190476,11.7619047619048,0,2.76190476190476,3.52380952380952,105.857142857143,0.299741602067184,0.0025839793281653,0.0180878552971576,0.0387596899224806,0.0723514211886305,0.118863049095607,0.10077519379845,0,0.227390180878553,0.0,0.0180878552971576,0,0.591731266149871,0.509043927648579,0.124031007751938,0.103359173126615,0,0.0155038759689922,0,0,0.170305676855895,0.122270742358079,0.292576419213974,0.506550218340611,1.15,0.200873362445415,52.9,5.14295634824952,0.0608695652173913,0.333333333333333,0.014344262295082,0.333333333333333,0.014344262295082,0,0,0,0,0.008695652173913,0.0245901639344262,0.384110639798688,0.543214476255111,0.401418423274271,49.8802694898941
182,SOU03,1,491,13.27,24.24,4.07,0.81,0.41,0.2,0.2,18.53,2.04,2.65,1.22,1.02,2.44,0.41,12.02,2.24,1.43,0,0.424242424242424,0.0909090909090909,0.0275049115913556,14,0.214285714285714,0.0303030303030303,0.957446808510638,0.88,1.04444444444444,1.13636363636364,0,0.181818181818182,0.181818181818182,5.27272727272727,0,1.81818181818182,2.18181818181818,74.3030303030303,0.277777777777778,0.0202020202020202,0.0202020202020202,0.0378787878787879,0.053030303030303,0.154040404040404,0.0782828282828283,0,0.212121212121212,0.005050505050505,0.0202020202020202,0,0.563131313131313,0.515151515151515,0.161616161616162,0.136363636363636,0,0.0176767676767677,0,0,0.139013452914798,0.0941704035874439,0.233183856502242,0.493273542600897,1.12962962962963,0.273542600896861,68.9074074074074,5.8697277367612,0.0784313725490196,0.242424242424242,0.0157170923379175,0.242424242424242,0.0157170923379175,0,0,0,0,0.0784313725490196,0.0255402750491159,0.407445441524695,0.576214869331317,0.411547653610621,46.2727272727273
185,ANT01,1,563,22.52,22.2,3.2,3.55,1.95,0.18,0.71,23.98,4.62,3.55,1.78,1.42,2.66,1.24,10.12,3.73,2.84,0,0.791666666666667,0.208333333333333,0.0327586206896552,19,0.263157894736842,0.0,0.886363636363636,0.851851851851852,1.12820512820513,1.17391304347826,0,0.583333333333333,0.708333333333333,12.125,0,5.125,6.45833333333333,147.791666666667,0.253796095444685,0.0086767895878525,0.0607375271149675,0.052060737527115,0.0477223427331887,0.164859002169197,0.0737527114967462,0,0.212581344902386,0.0,0.0607375271149675,0,0.540130151843818,0.533622559652928,0.134490238611714,0.149674620390456,0,0.0151843817787419,0,0,0.136546184738956,0.0883534136546185,0.224899598393574,0.469879518072289,1.35714285714286,0.305220883534137,103.142857142857,7.18132498717532,0.247787610619469,1.16666666666667,0.0482758620689655,1.16666666666667,0.0482758620689655,0,0,0,0,0.0353982300884956,0.0224137931034483,0.381693142684557,0.53979561904931,0.403102000450755,31.8747004122328
186,LYO05,1,589,21.04,27.67,3.23,1.53,0.51,0.34,0.51,21.56,4.41,3.4,2.38,3.4,1.7,0.51,9.51,3.06,2.21,0,0.555555555555556,0.148148148148148,0.0259067357512953,15,0.266666666666667,0.0,0.9375,0.857142857142857,1.06666666666667,1.16666666666667,0,0.296296296296296,0.37037037037037,7.81481481481482,0,2.92592592592593,4.2962962962963,127.777777777778,0.246284501061571,0.0467091295116773,0.0254777070063694,0.0318471337579618,0.059447983014862,0.167728237791932,0.118895966029724,0,0.227176220806794,0.0021231422505307,0.0254777070063694,0,0.592356687898089,0.526539278131635,0.121019108280255,0.140127388535032,0,0.0276008492569002,0,0,0.200716845878136,0.100358422939068,0.301075268817204,0.415770609318996,1.14492753623188,0.283154121863799,90.4492753623188,6.72492659299411,0.127659574468085,0.444444444444444,0.0207253886010363,0.444444444444444,0.0207253886010363,0,0,0,0,0.234042553191489,0.0224525043177893,0.382022614599752,0.540261562700199,0.403211349641738,51.231050955414
188,BRE07,1,406,15.04,26.85,1.97,1.48,0.74,0.25,0.25,23.15,7.14,1.72,2.22,3.2,0.49,0.49,10.34,4.43,2.22,0,0.48,0.12,0.029925187032419,12,0.25,0.08,0.96969696969697,0.973684210526316,1.03125,1.02702702702703,0,0.36,0.4,5.84,0,2.72,4.04,61.72,0.289719626168224,0.0124610591900312,0.0186915887850467,0.0373831775700935,0.0654205607476635,0.14018691588785,0.0716510903426791,0,0.208722741433022,0.0031152647975077,0.0186915887850467,0,0.566978193146417,0.504672897196262,0.165109034267913,0.102803738317757,0,0.0373831775700935,0,0,0.126373626373626,0.115384615384615,0.241758241758242,0.510989010989011,1.125,0.247252747252747,50.625,5.03115294937453,0.0674157303370787,0.24,0.0149625935162095,0.24,0.0149625935162095,0,0,0,0,0.0449438202247191,0.0324189526184539,0.459045958505192,0.649189020270599,0.427922232828601,48.0706967213115
189,LOR06,1,417,18.13,29.5,3.6,0.72,0.24,0.48,0.0,20.86,4.56,5.04,1.92,2.16,1.68,1.2,8.87,3.12,1.68,0,0.4,0.15,0.0179775280898876,8,0.375,0.0,0.915492957746479,0.893617021276596,1.09230769230769,1.11904761904762,0,0.35,0.4,12.6,0,3.45,3.65,96.1,0.290909090909091,0.0242424242424242,0.0272727272727273,0.0272727272727273,0.0666666666666667,0.175757575757576,0.0636363636363636,0,0.196969696969697,0.0,0.0272727272727273,0,0.596969696969697,0.466666666666667,0.151515151515152,0.133333333333333,0,0.0424242424242424,0,0,0.106598984771574,0.111675126903553,0.218274111675127,0.487309644670051,1.23404255319149,0.294416243654822,71.5744680851064,5.982243228301,0.102272727272727,0.45,0.0202247191011236,0.45,0.0202247191011236,0,0,0,0,0.0909090909090909,0.0292134831460674,0.435760990050094,0.61625910208197,0.420616286187708,54.9742998936547
191,UPS06,1,461,12.81,21.48,2.39,2.6,0.22,1.3,0.65,20.39,2.39,3.47,2.17,1.95,3.04,1.3,11.28,3.04,1.95,0,0.382352941176471,0.0882352941176471,0.0269151138716356,13,0.230769230769231,0.0,0.957142857142857,0.903846153846154,1.04477611940299,1.1063829787234,0,0.205882352941176,0.235294117647059,3.38235294117647,0,3.0,4.11764705882353,68.5294117647059,0.279005524861878,0.0220994475138122,0.0386740331491713,0.0303867403314917,0.0718232044198895,0.154696132596685,0.06353591160221,0,0.196132596685083,0.0027624309392265,0.0386740331491713,0,0.569060773480663,0.494475138121547,0.162983425414365,0.140883977900553,0,0.0138121546961326,0,0,0.111650485436893,0.12621359223301,0.237864077669903,0.490291262135922,1.09803921568627,0.271844660194175,61.4901960784314,5.54482624066938,0.150537634408602,0.411764705882353,0.0289855072463768,0.411764705882353,0.0289855072463768,0,0,0,0,0.0860215053763441,0.0269151138716356,0.418268143857061,0.591520481751277,0.415039230670289,48.3
192,POF03,1,639,19.97,20.5,1.88,0.94,0.0,0.0,0.16,21.13,2.66,2.35,2.03,2.5,0.94,0.0,11.11,3.29,3.13,0,0.870967741935484,0.0967741935483871,0.0418604651162791,27,0.111111111111111,0.129032258064516,0.907894736842105,0.872340425531915,1.10144927536232,1.14634146341463,0,0.645161290322581,0.67741935483871,10.5806451612903,0,6.54838709677419,7.19354838709677,148.451612903226,0.242544731610338,0.021868787276342,0.0318091451292247,0.0556660039761431,0.0675944333996024,0.1610337972167,0.0914512922465209,0,0.216699801192843,0.0059642147117296,0.0318091451292247,0,0.562624254473161,0.52882703777336,0.127236580516899,0.153081510934394,0,0.0079522862823061,0,0,0.162544169611307,0.120141342756184,0.282685512367491,0.431095406360424,1.58823529411765,0.286219081272085,128.647058823529,8.02019509811106,0.144144144144144,0.516129032258065,0.0248062015503876,0.516129032258065,0.0248062015503876,0,0,0,0,0.0990990990990991,0.0201550387596899,0.361949930153308,0.511874500122803,0.396483244867229,35.7094414893617
193,OCM13,1,367,11.12,23.16,3.0,0.54,0.0,0.0,0.0,17.17,2.72,3.27,0.82,3.27,1.91,0.54,9.26,1.09,1.91,0,0.481481481481481,0.111111111111111,0.032994923857868,13,0.230769230769231,0.0,0.891304347826087,0.941176470588235,1.1219512195122,1.0625,0,0.333333333333333,0.407407407407407,4.03703703703704,0,2.81481481481482,3.77777777777778,57.1851851851852,0.228260869565217,0.0289855072463768,0.0398550724637681,0.0471014492753623,0.0797101449275362,0.181159420289855,0.11231884057971,0,0.177536231884058,0.0,0.0398550724637681,0,0.601449275362319,0.510869565217391,0.134057971014493,0.159420289855072,0,0.0217391304347826,0,0,0.186746987951807,0.132530120481928,0.319277108433735,0.379518072289157,1.25,0.301204819277108,62.5,5.59016994374947,0.2,0.407407407407407,0.0279187817258883,0.407407407407407,0.0279187817258883,0,0,0,0,0.145454545454545,0.032994923857868,0.463105824921413,0.654930538417842,0.429183191614639,32.8333333333333
194,SOU04,1,548,14.05,22.63,4.74,0.55,0.0,0.0,0.0,17.7,2.19,2.01,2.01,2.37,1.46,0.18,10.22,4.56,5.11,0,0.542857142857143,0.0571428571428571,0.0339285714285714,19,0.105263157894737,0.114285714285714,0.814814814814815,0.952380952380952,1.22727272727273,1.05,0,0.457142857142857,0.542857142857143,4.77142857142857,0,5.82857142857143,6.91428571428572,74.5428571428571,0.232876712328767,0.0068493150684931,0.0479452054794521,0.045662100456621,0.091324200913242,0.155251141552511,0.100456621004566,0,0.194063926940639,0.0,0.0479452054794521,0,0.579908675799087,0.520547945205479,0.132420091324201,0.139269406392694,0,0.0159817351598174,0,0,0.173228346456693,0.15748031496063,0.330708661417323,0.401574803149606,1.33333333333333,0.267716535433071,90.6666666666667,6.73300329224139,0.212121212121212,0.6,0.0375,0.6,0.0375,0,0,0,0,0.0303030303030303,0.0214285714285714,0.358568582800318,0.50709255283711,0.392688286042515,45.2191894127378
199,CVL04,1,499,17.21,20.44,2.81,1.4,0.0,0.0,0.8,21.64,2.2,3.21,2.81,1.8,1.2,0.8,12.63,2.81,2.81,0,0.931034482758621,0.137931034482759,0.0517241379310345,27,0.148148148148148,0.103448275862069,0.91044776119403,0.851063829787234,1.09836065573771,1.175,0,0.413793103448276,0.482758620689655,7.79310344827586,0,4.10344827586207,4.68965517241379,105.862068965517,0.240291262135922,0.0072815533980582,0.0485436893203884,0.0631067961165049,0.0606796116504854,0.138349514563107,0.114077669902913,0,0.186893203883495,0.0024271844660194,0.0485436893203884,0,0.553398058252427,0.560679611650485,0.145631067961165,0.133495145631068,0,0.0048543689320388,0,0,0.206140350877193,0.109649122807018,0.315789473684211,0.43421052631579,1.1875,0.25,67.6875,5.81753813911005,0.208333333333333,0.689655172413793,0.0383141762452107,0.689655172413793,0.0383141762452107,0,0,0,0,0.03125,0.0229885057471264,0.371390676354104,0.52522573143889,0.397097898680297,37.2857142857143
200,BRE03,1,649,14.75,25.12,3.24,0.62,0.15,0.0,0.15,16.02,2.62,3.08,0.92,1.85,1.85,0.62,9.86,1.39,2.47,0,0.476190476190476,0.119047619047619,0.0309119010819165,20,0.25,0.0238095238095238,0.934579439252336,0.880597014925373,1.07,1.13559322033898,0,0.333333333333333,0.380952380952381,3.73809523809524,0,4.07142857142857,5.45238095238095,77.3571428571429,0.273092369477912,0.0060240963855421,0.0281124497991968,0.0401606425702811,0.0682730923694779,0.15863453815261,0.0903614457831325,0,0.200803212851406,0.002008032128514,0.0281124497991968,0,0.590361445783133,0.5,0.13855421686747,0.124497991967871,0,0.034136546184739,0,0,0.153061224489796,0.115646258503401,0.268707482993197,0.462585034013605,1.14492753623188,0.268707482993197,90.4492753623188,6.72492659299411,0.105263157894737,0.333333333333333,0.0216383307573416,0.333333333333333,0.0216383307573416,0,0,0,0,0.0225563909774436,0.0200927357032458,0.361390069137348,0.511082737080989,0.396293591342724,60.0104422604423
202,OCM05,1,608,12.16,22.2,2.47,0.99,0.0,0.49,0.16,16.78,3.29,1.64,1.48,1.97,2.14,0.49,9.7,2.47,3.29,0,0.428571428571429,0.0612244897959184,0.0344262295081967,21,0.142857142857143,0.0408163265306122,0.928571428571429,0.943396226415094,1.07692307692308,1.06,0,0.285714285714286,0.306122448979592,3.02040816326531,0,4.87755102040816,5.26530612244898,68.3061224489796,0.289351851851852,0.0439814814814815,0.0324074074074074,0.0486111111111111,0.0532407407407407,0.164351851851852,0.0740740740740741,0,0.203703703703704,0.0,0.0324074074074074,0,0.581018518518519,0.493055555555556,0.134259259259259,0.106481481481481,0,0.0578703703703704,0,0,0.127490039840637,0.0916334661354582,0.219123505976096,0.49800796812749,1.22413793103448,0.282868525896414,86.9137931034483,6.59218450528534,0.132075471698113,0.285714285714286,0.0229508196721311,0.285714285714286,0.0229508196721311,0,0,0,0,0.179245283018868,0.0213114754098361,0.372188917304014,0.526354614616295,0.399932294662162,38.9080518594336
204,PES08,1,481,15.03,28.9,5.41,1.25,0.0,0.0,0.0,16.84,2.91,1.66,1.25,1.87,1.25,1.04,9.98,2.91,2.29,0,0.5625,0.21875,0.0368852459016393,18,0.388888888888889,0.0,0.958904109589041,0.958333333333333,1.04285714285714,1.04347826086957,0,0.28125,0.34375,5.875,0,2.4375,4.3125,83.625,0.26984126984127,0.0132275132275132,0.0211640211640212,0.0423280423280423,0.0793650793650794,0.150793650793651,0.0873015873015873,0,0.19047619047619,0.0,0.0211640211640212,0,0.587301587301587,0.5,0.158730158730159,0.124338624338624,0,0.0264550264550265,0,0,0.148648648648649,0.135135135135135,0.283783783783784,0.45945945945946,1.09615384615385,0.256756756756757,62.4807692307692,5.58930985143825,0.0824742268041237,0.25,0.0163934426229508,0.25,0.0163934426229508,0,0,0,0,0.0515463917525773,0.0266393442622951,0.416119859781912,0.58848234927637,0.414348734966928,46.5818181818182
205,GRE03,1,430,14.83,29.07,5.12,3.02,0.47,0.23,0.93,22.56,5.35,3.26,1.4,1.63,2.56,0.47,12.56,4.65,1.86,0,0.296296296296296,0.0740740740740741,0.0182648401826484,8,0.25,0.0,0.987012987012987,0.955555555555556,1.01315789473684,1.04651162790698,0,0.296296296296296,0.333333333333333,4.55555555555556,0,2.33333333333333,2.7037037037037,71.5185185185185,0.272206303724928,0.0114613180515759,0.0200573065902579,0.0286532951289398,0.0802292263610315,0.143266475644699,0.103151862464183,0,0.180515759312321,0.0,0.0200573065902579,0,0.598853868194842,0.504297994269341,0.171919770773639,0.134670487106017,0,0.0085959885386819,0,0,0.172248803827751,0.133971291866029,0.30622009569378,0.454545454545455,1.21951219512195,0.239234449760766,60.9756097560976,5.52157630374233,0.0769230769230769,0.259259259259259,0.0159817351598174,0.259259259259259,0.0159817351598174,0,0,0,0,0.043956043956044,0.0296803652968037,0.439229295959666,0.621164027337746,0.421712765564169,43.1927357937903
206,SOU10,1,566,18.87,24.56,3.18,2.12,0.0,0.35,1.06,24.56,6.01,3.71,1.94,2.83,2.47,0.53,13.6,2.65,2.3,0,0.586206896551724,0.137931034482759,0.0302491103202847,17,0.235294117647059,0.0689655172413793,0.875,0.816666666666667,1.14285714285714,1.22448979591837,0,0.551724137931035,0.551724137931035,7.89655172413793,0,4.96551724137931,6.27586206896552,101.758620689655,0.27313769751693,0.0112866817155756,0.0135440180586907,0.0383747178329571,0.0880361173814898,0.151241534988713,0.0790067720090294,0,0.203160270880361,0.0,0.0135440180586907,0,0.591422121896163,0.487584650112867,0.153498871331828,0.124153498871332,0,0.0270880361173815,0,0,0.133587786259542,0.148854961832061,0.282442748091603,0.461832061068702,1.19642857142857,0.255725190839695,80.1607142857143,6.33090492290456,0.0517241379310345,0.206896551724138,0.0106761565836299,0.206896551724138,0.0106761565836299,0,0,0,0,0.0431034482758621,0.0231316725978648,0.387757491076731,0.548371902792477,0.405109153921293,45.87843682422
208,GRE02,1,436,15.57,29.59,3.21,0.92,0.0,0.23,0.23,18.58,2.75,2.75,1.61,0.92,2.06,0.69,9.86,2.29,3.9,0,0.62962962962963,0.111111111111111,0.0367170626349892,17,0.176470588235294,0.037037037037037,0.922077922077922,0.863636363636364,1.08450704225352,1.15789473684211,0,0.333333333333333,0.37037037037037,4.92592592592593,0,2.40740740740741,2.85185185185185,86.8888888888889,0.248603351955307,0.0139664804469274,0.0418994413407821,0.0474860335195531,0.0837988826815642,0.164804469273743,0.0810055865921788,0,0.167597765363128,0.0083798882681564,0.0418994413407821,0,0.578212290502793,0.502793296089386,0.156424581005587,0.153631284916201,0,0.0111731843575419,0,0,0.140096618357488,0.144927536231884,0.285024154589372,0.429951690821256,1.22916666666667,0.285024154589372,72.5208333333333,6.02166228434198,0.178571428571429,0.555555555555556,0.0323974082073434,0.555555555555556,0.0323974082073434,0,0,0,0,0.0595238095238095,0.0280777537796976,0.427206506935504,0.604161236042225,0.417898895610535,40.3371212121212
209,PES06,1,487,19.48,29.98,2.67,0.82,0.21,0.0,0.21,18.48,2.87,3.08,0.62,2.67,0.82,0.82,10.06,2.46,2.05,0,0.5,0.125,0.0241448692152918,12,0.25,0.0416666666666667,0.9125,0.826086956521739,1.0958904109589,1.21052631578947,0,0.375,0.458333333333333,9.04166666666667,0,3.875,4.91666666666667,104.291666666667,0.283116883116883,0.0181818181818182,0.0337662337662338,0.0285714285714286,0.0467532467532468,0.166233766233766,0.0935064935064935,0,0.228571428571429,0.0,0.0337662337662338,0,0.58961038961039,0.503896103896104,0.119480519480519,0.137662337662338,0,0.0285714285714286,0,0,0.158590308370044,0.079295154185022,0.237885462555066,0.480176211453745,1.20754716981132,0.281938325991189,77.2830188679245,6.21622951908649,0.127450980392157,0.541666666666667,0.0261569416498994,0.541666666666667,0.0261569416498994,0,0,0,0,0.0686274509803922,0.0261569416498994,0.412334961802108,0.583129695221134,0.413129123791434,52.8386663597299
210,NOR03,1,659,15.69,20.18,3.34,1.06,0.3,0.76,0.0,17.6,1.37,2.58,3.19,3.03,2.43,0.46,9.56,3.34,1.37,0,0.634146341463415,0.121951219512195,0.0391566265060241,26,0.192307692307692,0.0731707317073171,0.977777777777778,0.901960784313726,1.02272727272727,1.10869565217391,0,0.390243902439024,0.463414634146342,5.09756097560976,0,5.75609756097561,6.82926829268293,94.8048780487805,0.229862475442043,0.0117878192534381,0.0569744597249509,0.0451866404715128,0.0628683693516699,0.143418467583497,0.111984282907662,0,0.19056974459725,0.0019646365422396,0.0569744597249509,0,0.548133595284872,0.56385068762279,0.157170923379175,0.12770137524558,0,0.0157170923379175,0,0,0.204301075268817,0.114695340501792,0.318996415770609,0.419354838709677,1.32727272727273,0.261648745519713,96.8909090909091,6.96027690149282,0.261261261261261,0.707317073170732,0.0436746987951807,0.707317073170732,0.0436746987951807,0,0,0,0,0.0540540540540541,0.0210843373493976,0.384174909963916,0.543305367994433,0.406116150224085,39.6187415426252
212,PES07,1,478,17.7,30.96,3.14,1.88,0.0,0.63,0.84,17.36,2.93,3.35,2.3,1.67,2.3,0.42,8.79,3.56,0.84,0,0.444444444444444,0.111111111111111,0.0251572327044025,12,0.25,0.037037037037037,0.951219512195122,0.8125,1.05128205128205,1.23076923076923,0,0.259259259259259,0.296296296296296,9.03703703703704,0,2.18518518518519,2.96296296296296,99.4444444444444,0.250645994832041,0.0103359173126615,0.0155038759689922,0.0387596899224806,0.0878552971576227,0.157622739018088,0.0801033591731266,0,0.222222222222222,0.0025839793281653,0.0155038759689922,0,0.576227390180879,0.503875968992248,0.144702842377261,0.126614987080103,0,0.0310077519379845,0,0,0.139013452914798,0.152466367713004,0.291479820627803,0.434977578475336,1.19607843137255,0.273542600896861,72.9607843137255,6.03990001215771,0.0645161290322581,0.222222222222222,0.0125786163522013,0.222222222222222,0.0125786163522013,0,0,0,0,0.043010752688172,0.0293501048218029,0.453266735766723,0.641015965093882,0.42789627454002,43.9040540540541
213,BRE02,1,527,18.82,24.1,3.42,0.57,0.38,0.0,0.0,19.54,2.85,3.42,2.85,1.9,2.47,0.76,8.35,4.36,1.71,0,0.703703703703704,0.148148148148148,0.0345454545454545,19,0.210526315789474,0.037037037037037,0.928571428571429,0.934782608695652,1.07692307692308,1.06976744186047,0,0.592592592592593,0.62962962962963,12.7037037037037,0,5.14814814814815,5.48148148148148,135.592592592593,0.231884057971015,0.0241545893719807,0.0217391304347826,0.0458937198067633,0.070048309178744,0.154589371980676,0.106280193236715,0,0.210144927536232,0.0096618357487922,0.0217391304347826,0,0.56280193236715,0.543478260869565,0.14975845410628,0.144927536231884,0,0.0096618357487922,0,0,0.188841201716738,0.124463519313305,0.313304721030043,0.412017167381974,1.25490196078431,0.274678111587983,80.3137254901961,6.33694427505072,0.104651162790698,0.333333333333333,0.0163636363636364,0.333333333333333,0.0163636363636364,0,0,0,0,0.116279069767442,0.0236363636363636,0.391964747951093,0.554321862524587,0.406494861639072,36.6666666666667
