"WorkerId";"WorkTimeInSeconds";"Input.name";"Answer.Competence";"Answer.Engagement";"Answer.Global";"Answer.Keyword";"Answer.Persuasiveness";"clip"
"A3NSVJGHKJE2DY";84;"SEN02";3;4;75;"os";4;"end"
"ACKM83MOGDRHP";76;"SEN02";3;4;78;"danse";4;"end"
"A2OVMRCLSHX036";350;"SEN02";4;5;72;"methode de datation accoustique";4;"full"
"A3MSYMSTHZJI98";823;"SEN02";4;4;95;"Mesure du temps";4;"full"
"AJT3SUCY8NCHA";280;"SEN02";5;5;98;"os";5;"full"
"A28UOASDK07CKF";101;"SOU01";4;4;72;"criminologie";3;"beginning"
"A2I2S3U4DRA8ZV";150;"SOU01";5;5;96;"empreinte";5;"beginning"
"ARJDD0Z3R65BD";104;"SOU01";5;4;85;"Criminologie";4;"beginning"
"A1LP84A304GZYQ";240;"SOU01";4;5;89;"empreintes";5;"middle"
"A2BF2FUO6F63N7";72;"SOU01";4;2;68;"ADN";4;"middle"
"AJU7B06ZHGRQS";133;"SOU01";5;5;89;"Chimie et criminologie";5;"middle"
"A1337MPXA69L1O";66;"SOU01";5;4;83;"mol̩cules";4;"end"
"A3IRGLXO0OXSQG";145;"SOU01";3;3;45;"Bodipi";3;"end"
"ACKM83MOGDRHP";86;"SOU01";2;3;45;"empreinte";3;"end"
"A2OVMRCLSHX036";204;"SOU01";4;3;70;"lecture d'empeintes digitales";3;"full"
"A3332HTQYBESHD";194;"SOU01";5;4;75;"Criminologie";4;"full"
"A3MSYMSTHZJI98";719;"SOU01";5;4;96;"DNA";4;"full"
"A13PVNQT2WWWVL";81;"SOU02";4;4;80;"compositrice";4;"beginning"
"A84BZJ0HK981A";108;"SOU02";5;3;87;"compositrices";5;"beginning"
"ARJDD0Z3R65BD";122;"SOU02";4;4;85;"Compositeur";4;"beginning"
"A2BF2FUO6F63N7";79;"SOU02";3;2;61;"composition";4;"middle"
"A2X4F7K9G49DDC";118;"SOU02";2;3;30;"Viardot";2;"middle"
"A4IQ0TJHUIV3U";110;"SOU02";5;4;77;"pauline viardot";4;"middle"
"A1337MPXA69L1O";120;"SOU02";2;2;25;"musique";2;"end"
"ACKM83MOGDRHP";75;"SOU02";4;4;73;"musique";3;"end"
"AVNP1F3CADQRW";136;"SOU02";4;3;61;"musique";2;"end"
"A67LIDMIXQ67N";248;"SOU02";5;5;100;"Composition musicale fǸminine";5;"full"
"A7GFJCU8XD32L";554;"SOU02";4;2;61;"femmes compositrices pauline viardot";3;"full"
"AJT3SUCY8NCHA";217;"SOU02";5;5;86;"music";4;"full"
"A13PVNQT2WWWVL";103;"SOU03";4;3;76;"prǸhension de la main";3;"beginning"
"A2I2S3U4DRA8ZV";91;"SOU03";5;5;77;"main";4;"beginning"
"AK3VQAVM96OJ3";139;"SOU03";4;3;75;"main";3;"beginning"
"A2BF2FUO6F63N7";147;"SOU03";3;2;72;"rhizarthrose";3;"middle"
"A3IJILP55BWIOP";92;"SOU03";3;2;55;"rhizarthrose";3;"middle"
"A4IQ0TJHUIV3U";70;"SOU03";5;4;89;"rhizarthrose";5;"middle"
"A1337MPXA69L1O";79;"SOU03";5;4;91;"imagerie m̩dicale";5;"end"
"A1F97B6GPXCTD";103;"SOU03";3;2;40;"prothese";2;"end"
"A3IRGLXO0OXSQG";148;"SOU03";4;4;62;"proth̬se";4;"end"
"A1O39F8V1QSOS9";349;"SOU03";4;5;80;"L'arthrose de la main";4;"full"
"A3MSYMSTHZJI98";751;"SOU03";4;4;80;"proth��se";3;"full"
"A67LIDMIXQ67N";315;"SOU03";4;5;68;"Risarthrose";3;"full"
"A1OJ8IJAEIWL9T";99;"SOU04";4;3;88;"visibilitǸ";4;"beginning"
"A2I2S3U4DRA8ZV";117;"SOU04";3;3;66;"infrarouge";3;"beginning"
"A84BZJ0HK981A";81;"SOU04";5;3;87;"la lumi��re infrarouge";4;"beginning"
"A2BF2FUO6F63N7";70;"SOU04";4;1;86;"absorption infrarouge";3;"middle"
"A3IJILP55BWIOP";75;"SOU04";3;2;41;"matǸriaux";3;"middle"
"A4IQ0TJHUIV3U";95;"SOU04";5;3;80;"absorption infrarouge";4;"middle"
"A1337MPXA69L1O";68;"SOU04";4;3;82;"particules";4;"end"
"A2SZ92V03AFCWU";71;"SOU04";5;4;91;"electricit̩";4;"end"
"AVNP1F3CADQRW";81;"SOU04";4;4;76;"particules";4;"end"
"A1V6B98VMTBSFS";617;"SOU04";4;4;48;"Trouver des moyens de rǸduire le coǯt de fabrication des camǸras infrarouges";3;"full"
"A2OVMRCLSHX036";228;"SOU04";4;4;66;"camera infrarouge";3;"full"
"A7GFJCU8XD32L";176;"SOU04";3;2;64;"cameras infrarouges moins chǸres";3;"full"
"A3KLFN0W4O3JVC";98;"SOU05";3;3;74;"L'industrie automobile Renault en Russie";3;"beginning"
"A84BZJ0HK981A";183;"SOU05";5;3;92;"histoire Ǹconomique";4;"beginning"
"ARJDD0Z3R65BD";137;"SOU05";4;4;72;"�?conomiste";3;"beginning"
"A1LP84A304GZYQ";174;"SOU05";5;5;100;"voitures";4;"middle"
"A2BF2FUO6F63N7";82;"SOU05";4;1;67;"Renault";3;"middle"
"A3IJILP55BWIOP";98;"SOU05";3;2;50;"Economie";3;"middle"
"A1337MPXA69L1O";68;"SOU05";2;2;22;"Russe";2;"end"
"ACKM83MOGDRHP";80;"SOU05";4;4;68;"russe";4;"end"
"AUKSY0PD8DSB0";287;"SOU05";3;3;50;"Investissement local";2;"end"
"A3HF3GQEJ6PQB2";170;"SOU05";5;3;70;"industrie";4;"full"
"A67LIDMIXQ67N";326;"SOU05";2;4;45;"Russie";3;"full"
"AJT3SUCY8NCHA";306;"SOU05";5;5;97;"Ǹconomiste";5;"full"
"A11ZL8DT13UGRN";170;"SOU06";4;4;76;"glasses";4;"beginning"
"A157LV5C7C5B1U";67;"SOU06";2;3;70;"batonnet";3;"beginning"
"A2EXPV7UOY7RP6";86;"SOU06";5;5;94;"yeux";1;"beginning"
"A2BF2FUO6F63N7";81;"SOU06";4;1;80;"thǸrapie gǸnique";4;"middle"
"A3IJILP55BWIOP";121;"SOU06";3;2;44;"rǸtinite pigmentaire";3;"middle"
"AALP4034U041N";93;"SOU06";3;3;25;"corriger la mutation des genes";2;"middle"
"A1337MPXA69L1O";68;"SOU06";3;3;81;"r̩tinite pigmentaire";3;"end"
"A1F97B6GPXCTD";90;"SOU06";3;2;55;"rethinite";3;"end"
"A3IRGLXO0OXSQG";73;"SOU06";4;2;25;"vision";3;"end"
"A1V6B98VMTBSFS";347;"SOU06";4;4;78;"Traitement des maladies oculaires par intervention gǸnǸtique";4;"full"
"A3MSYMSTHZJI98";772;"SOU06";4;4;90;"g��ne";4;"full"
"AJT3SUCY8NCHA";297;"SOU06";5;5;97;"rǸtinite";5;"full"
"A2I2S3U4DRA8ZV";123;"SOU07";4;4;90;"cholesterol";4;"beginning"
"A84BZJ0HK981A";103;"SOU07";5;4;88;"collestǸrol";5;"beginning"
"ARJDD0Z3R65BD";143;"SOU07";5;5;97;"Maladie";5;"beginning"
"A2BF2FUO6F63N7";75;"SOU07";4;1;74;"dǸficience intellectuelle";4;"middle"
"A3VHPEKR9O63XX";167;"SOU07";3;4;50;"GǸnǸtique";4;"middle"
"A4IQ0TJHUIV3U";78;"SOU07";5;3;79;"deficiencies intellectuelles";5;"middle"
"A1337MPXA69L1O";70;"SOU07";3;3;44;"mutation";4;"end"
"ACKM83MOGDRHP";132;"SOU07";4;4;79;"g̬ne";4;"end"
"AVNP1F3CADQRW";84;"SOU07";5;4;69;"g̬nes";3;"end"
"A2YX27BC5JWP26";302;"SOU07";4;4;79;"biomarqueurs";4;"full"
"A3A6KSG3QG6AUK";779;"SOU07";4;3;76;"Maladie";4;"full"
"A3MSYMSTHZJI98";200;"SOU07";5;5;83;"santǸ";1;"full"
"A13PVNQT2WWWVL";77;"SOU08";4;3;75;"mǸthode de datation";4;"beginning"
"A157LV5C7C5B1U";75;"SOU08";4;3;84;"os";3;"beginning"
"A15IJ20C3R4HUO";242;"SOU08";3;4;70;"Indiana Jones, archǸologie, prǸhistoire";2;"beginning"
"A2BF2FUO6F63N7";151;"SOU08";5;1;90;"datation";4;"middle"
"A3IJILP55BWIOP";63;"SOU08";3;3;50;"archǸologie";3;"middle"
"AZBGXVYME48RJ";195;"SOU08";4;4;76;"datation";4;"middle"
"A1337MPXA69L1O";69;"SOU08";4;3;82;"datation";3;"end"
"ACKM83MOGDRHP";98;"SOU08";4;4;73;"population";4;"end"
"AVNP1F3CADQRW";86;"SOU08";5;3;94;"migration";4;"end"
"A3MSYMSTHZJI98";589;"SOU08";3;4;90;"Histoire";4;"full"
"A3POQ5BNIWRKJP";203;"SOU08";5;5;100;"la datation dans l'archǸologie";5;"full"
"AJT3SUCY8NCHA";238;"SOU08";5;5;99;"archǸologue";5;"full"
"A13PVNQT2WWWVL";79;"SOU09";5;4;75;"stimulation cǸrǸbrale";4;"beginning"
"A3KLFN0W4O3JVC";84;"SOU09";4;3;83;"Le fonctionnement du cerveau et sur le caract��re Ǹlectrique de son fonctionnement utile pour les maladies cognitive";4;"beginning"
"ARJDD0Z3R65BD";138;"SOU09";4;4;79;"�?lectricitǸ";4;"beginning"
"A2BF2FUO6F63N7";93;"SOU09";2;1;21;"stimulation";2;"middle"
"A3IJILP55BWIOP";120;"SOU09";2;1;22;"Parkinson";1;"middle"
"A4IQ0TJHUIV3U";79;"SOU09";2;1;8;"stimulation";1;"middle"
"A1337MPXA69L1O";76;"SOU09";4;3;78;"activit̩ ̩lectrique";3;"end"
"A2SZ92V03AFCWU";85;"SOU09";2;2;48;"activit̩";2;"end"
"ACKM83MOGDRHP";272;"SOU09";3;4;81;"Electrique";4;"end"
"A1O39F8V1QSOS9";261;"SOU09";1;2;24;"stimulation cǸrǸbrale profonde";2;"full"
"A20F1SLHKHBUT3";207;"SOU09";2;2;20;"mǸdecine";2;"full"
"A3POQ5BNIWRKJP";297;"SOU09";1;5;9;"La stimulation cǸrǸbrale profonde";1;"full"
"A13PVNQT2WWWVL";82;"SOU10";4;3;75;"syst��me vestibulaire";4;"beginning"
"A28UOASDK07CKF";108;"SOU10";4;5;91;"cerveau";5;"beginning"
"A2I2S3U4DRA8ZV";75;"SOU10";4;4;76;"vestibulaire";4;"beginning"
"A2BF2FUO6F63N7";81;"SOU10";4;1;83;"neurone";4;"middle"
"A3IJILP55BWIOP";71;"SOU10";4;3;66;"cerveau";3;"middle"
"A4IQ0TJHUIV3U";74;"SOU10";5;3;75;"larve";5;"middle"
"A1337MPXA69L1O";60;"SOU10";4;3;43;"microscope";3;"end"
"A3IRGLXO0OXSQG";49;"SOU10";4;4;80;"cerveau";4;"end"
"AUKSY0PD8DSB0";144;"SOU10";3;3;43;"Dynamique Neuronale";3;"end"
"A3MSYMSTHZJI98";357;"SOU10";4;4;90;"cerveau";5;"full"
"A7GFJCU8XD32L";426;"SOU10";4;2;68;"system vestibulaire et le cerveau";4;"full"
"AJT3SUCY8NCHA";254;"SOU10";5;5;96;"neurone";5;"full"
"A13PVNQT2WWWVL";75;"SOU11";5;4;75;"thermoǸlectricitǸ";4;"beginning"
"A157LV5C7C5B1U";65;"SOU11";2;2;30;"thermo ǸlecrticitǸ";2;"beginning"
"A84BZJ0HK981A";125;"SOU11";5;3;87;"thermoǸlectricitǸ";4;"beginning"
"A2BF2FUO6F63N7";143;"SOU11";3;1;54;"particule";3;"middle"
"A3IJILP55BWIOP";78;"SOU11";2;2;40;"physique";3;"middle"
"AALP4034U041N";80;"SOU11";2;2;38;"les particules";2;"middle"
"A1337MPXA69L1O";71;"SOU11";4;3;72;"liquide ionique";4;"end"
"A3IRGLXO0OXSQG";127;"SOU11";3;4;45;"batterie";3;"end"
"AUKSY0PD8DSB0";120;"SOU11";3;2;31;"Liquide ionique";3;"end"
"A3MSYMSTHZJI98";826;"SOU11";5;3;94;"thermoǸlectricitǸ";4;"full"
"AJT3SUCY8NCHA";232;"SOU11";5;5;99;"thermoǸlectricitǸ";5;"full"
"AO6CI04H09PAM";405;"SOU11";5;4;75;"batterie nouvelle pour la telephone";4;"full"
"A13PVNQT2WWWVL";88;"SOU12";4;3;75;"foie";4;"beginning"
"A2I2S3U4DRA8ZV";80;"SOU12";4;4;80;"foie";4;"beginning"
"ARJDD0Z3R65BD";137;"SOU12";4;4;77;"Cellules";4;"beginning"
"A3IJILP55BWIOP";88;"SOU12";3;2;55;"biologie";3;"middle"
"A4IQ0TJHUIV3U";65;"SOU12";4;4;82;"celules en vitro";4;"middle"
"ANVBXC6AL9UZQ";106;"SOU12";5;4;84;"Project d'architecture";4;"middle"
"A1337MPXA69L1O";63;"SOU12";2;2;46;"foie";3;"end"
"A3IRGLXO0OXSQG";56;"SOU12";3;3;55;"collag̬ne";3;"end"
"ACKM83MOGDRHP";68;"SOU12";3;3;44;"cellule";3;"end"
"A1V6B98VMTBSFS";511;"SOU12";3;4;67;"Une nouvelle mǸthode pour crǸer des cellules de type humain";4;"full"
"A2YX27BC5JWP26";268;"SOU12";4;3;82;"le foie";4;"full"
"A3MSYMSTHZJI98";663;"SOU12";4;4;94;"cholestǸrol";4;"full"
"A13PVNQT2WWWVL";73;"SOU13";4;5;100;"Ǹchange thermique";5;"beginning"
"A1OJ8IJAEIWL9T";218;"SOU13";3;2;55;"Climat";3;"beginning"
"ARJDD0Z3R65BD";246;"SOU13";5;4;98;"Thermique";4;"beginning"
"A2BF2FUO6F63N7";82;"SOU13";4;1;62;"changement climatique";4;"middle"
"A3IJILP55BWIOP";81;"SOU13";4;4;76;"biodiversitǸ";4;"middle"
"AZBGXVYME48RJ";71;"SOU13";3;3;43;"temperature";4;"middle"
"A1337MPXA69L1O";104;"SOU13";4;3;67;"changement climatique";2;"end"
"A1P7L8379HGP4Z";113;"SOU13";4;5;95;"changement climatique";5;"end"
"A3NSVJGHKJE2DY";110;"SOU13";3;2;29;"taille";2;"end"
"A2OVMRCLSHX036";258;"SOU13";5;4;94;"taille climatique";5;"full"
"A67LIDMIXQ67N";218;"SOU13";5;5;100;"BiodiversitǸ";5;"full"
"AJT3SUCY8NCHA";203;"SOU13";5;5;100;"climat";5;"full"
"A13PVNQT2WWWVL";176;"SOU14";4;2;56;"mǸdicament anti cancǸreux";4;"beginning"
"A2EXPV7UOY7RP6";75;"SOU14";5;5;82;"MǸdicament";4;"beginning"
"ARJDD0Z3R65BD";181;"SOU14";5;4;93;"Traitement";4;"beginning"
"A1S2V59V7NHOKQ";104;"SOU14";4;2;82;"medicament";4;"middle"
"A2BF2FUO6F63N7";71;"SOU14";3;1;58;"cancǸreux";3;"middle"
"A3IJILP55BWIOP";91;"SOU14";3;3;45;"cancer";3;"middle"
"A1337MPXA69L1O";71;"SOU14";2;2;35;"ultrasons";3;"end"
"A31PVZ4KDUMEEV";99;"SOU14";4;2;60;"ultrasons";4;"end"
"AVNP1F3CADQRW";75;"SOU14";3;4;63;"M̩dicament";3;"end"
"A2OVMRCLSHX036";229;"SOU14";4;3;74;"attaque ciblee des tumeurs";5;"full"
"A3MSYMSTHZJI98";346;"SOU14";4;4;94;"anticancǸreux";5;"full"
"A3POQ5BNIWRKJP";231;"SOU14";2;2;12;"Les tissus des vaisseaux sanguins";2;"full"
"A15IJ20C3R4HUO";220;"SOU15";3;4;85;"comment sont faits les bǸbǸs, connectivitǸ";4;"beginning"
"A2EXPV7UOY7RP6";113;"SOU15";5;5;97;"Neurones";1;"beginning"
"ARJDD0Z3R65BD";155;"SOU15";3;4;85;"Cellules";3;"beginning"
"A2BF2FUO6F63N7";102;"SOU15";4;1;69;"neurone de la narine";3;"middle"
"ANFE3MX7DI3J6";98;"SOU15";5;4;85;"neuron de la narine";4;"middle"
"AZBGXVYME48RJ";71;"SOU15";3;3;58;"Odorat poisson";3;"middle"
"A1337MPXA69L1O";64;"SOU15";4;3;66;"narine";4;"end"
"A3NSVJGHKJE2DY";98;"SOU15";5;4;75;"neurones";4;"end"
"ACKM83MOGDRHP";76;"SOU15";3;3;46;"neurone";3;"end"
"A2OVMRCLSHX036";381;"SOU15";5;4;88;"mise en place des circuits neuroneux";4;"full"
"A3MSYMSTHZJI98";307;"SOU15";5;5;100;"lien";1;"full"
"AJT3SUCY8NCHA";212;"SOU15";5;5;97;"neurone";5;"full"
"A15IJ20C3R4HUO";178;"SOU16";4;4;70;"ressources fossiles co2, Ǹnergie renouvelable";4;"beginning"
"A2EXPV7UOY7RP6";114;"SOU16";5;5;90;"Carburant";1;"beginning"
"AK3VQAVM96OJ3";146;"SOU16";4;4;80;"carburant";4;"beginning"
"A2BF2FUO6F63N7";100;"SOU16";5;1;88;"Ǹlectrode";4;"middle"
"A3IJILP55BWIOP";212;"SOU16";3;4;63;"energie";3;"middle"
"A4IQ0TJHUIV3U";67;"SOU16";5;5;95;"electrodes";5;"middle"
"A1337MPXA69L1O";64;"SOU16";3;2;73;"̩lectrodes";2;"end"
"A3IRGLXO0OXSQG";67;"SOU16";4;4;80;"carburant";4;"end"
"ACKM83MOGDRHP";92;"SOU16";4;4;83;"Electrode";4;"end"
"A2YX27BC5JWP26";171;"SOU16";4;4;88;"energies renouvelables";4;"full"
"A3MSYMSTHZJI98";348;"SOU16";5;4;100;"carburants";5;"full"
"AJT3SUCY8NCHA";215;"SOU16";5;5;98;"carburant";5;"full"
"A13PVNQT2WWWVL";79;"SPC01";3;2;75;"les langues";3;"end"
"A2EXPV7UOY7RP6";92;"SPC01";5;5;83;"rǸfugiǸs";4;"end"
"A84BZJ0HK981A";143;"SPC01";5;3;88;"langues";5;"end"
"A3IJILP55BWIOP";143;"SPC01";3;3;52;"sociologie";3;"beginning"
"AJU7B06ZHGRQS";102;"SPC01";3;3;60;"rǸfugiǸ";3;"beginning"
"ANFE3MX7DI3J6";95;"SPC01";5;4;80;"RefugǸes et language";5;"beginning"
"A1337MPXA69L1O";68;"SPC01";4;4;87;"condition de vie";5;"middle"
"A31PVZ4KDUMEEV";259;"SPC01";4;4;53;"conditions de vie de r̩fugi̩s, apprendre l'anglais";4;"middle"
"AO7D2ISPG86RL";274;"SPC01";4;5;78;"m̩thodes d'apprentissage";3;"middle"
"A2OVMRCLSHX036";213;"SPC01";5;4;85;"apprentissage des langues pour les refugiers";4;"full"
"A3MSYMSTHZJI98";530;"SPC01";5;4;96;"rǸfugiǸs";5;"full"
"AJT3SUCY8NCHA";229;"SPC01";5;5;97;"langue";5;"full"
"A1OJ8IJAEIWL9T";131;"SPC02";4;4;90;"vaccin";4;"end"
"A2I2S3U4DRA8ZV";95;"SPC02";3;4;84;"cancer";3;"end"
"A3KLFN0W4O3JVC";148;"SPC02";4;4;74;"Produire des limphocites T rǸsident mǸmoire via des vaccins utiles pour les diffǸrents cancers";4;"end"
"A29LAW0VTR4DVH";163;"SPC02";2;2;40;"Cancer";3;"beginning"
"A2BF2FUO6F63N7";74;"SPC02";5;2;87;"cancer";5;"beginning"
"A3IJILP55BWIOP";82;"SPC02";4;4;75;"cancer";4;"beginning"
"A1337MPXA69L1O";74;"SPC02";5;4;89;"immunoth̩rapie";5;"middle"
"A1P7L8379HGP4Z";70;"SPC02";5;5;95;"syst̬me immunitaire";4;"middle"
"ACKM83MOGDRHP";142;"SPC02";3;3;44;"immunoth̩rapie";3;"middle"
"A3MSYMSTHZJI98";571;"SPC02";4;4;76;"cancer";4;"full"
"AJT3SUCY8NCHA";187;"SPC02";5;5;97;"immunothǸrapie";5;"full"
"AW6JTAHLAEH5B";225;"SPC02";5;2;60;"CaractǸrisation et r��le des lymphocytes dans l'mmunitǸ antitumorale.";4;"full"
"A13PVNQT2WWWVL";81;"SPC03";3;3;40;"application";2;"end"
"A157LV5C7C5B1U";189;"SPC03";3;3;63;"application";3;"end"
"A84BZJ0HK981A";106;"SPC03";5;3;93;"conseiles";4;"end"
"A2BF2FUO6F63N7";115;"SPC03";4;1;77;"risque vasculaire";4;"beginning"
"A3IJILP55BWIOP";81;"SPC03";3;3;45;"E-SantǸ";3;"beginning"
"AJU7B06ZHGRQS";104;"SPC03";4;4;65;"Accompagnement personnalisǸ du risque cardiovasculaire";4;"beginning"
"A1337MPXA69L1O";67;"SPC03";3;4;83;"Programme personnalis̩";5;"middle"
"A3NSVJGHKJE2DY";95;"SPC03";3;3;62;"risque";3;"middle"
"ACKM83MOGDRHP";79;"SPC03";3;3;56;"application";3;"middle"
"A1V6B98VMTBSFS";363;"SPC03";4;3;71;"DǸvelopper une application pour prendre en charge le risque de maladie cardiovasculaire";3;"full"
"A3MSYMSTHZJI98";782;"SPC03";5;4;96;"application risque cardiovasculaire";4;"full"
"A3POQ5BNIWRKJP";192;"SPC03";2;2;54;"Accompagnement personnalisǸ du risque cardio-vasculaire";2;"full"
"A13PVNQT2WWWVL";64;"SPC04";4;5;75;"nanoparticule";5;"end"
"A15IJ20C3R4HUO";183;"SPC04";4;4;40;"surface";4;"end"
"A2I2S3U4DRA8ZV";94;"SPC04";5;5;94;"nanoparticules";5;"end"
"A1LP84A304GZYQ";167;"SPC04";5;5;100;"ARN";5;"beginning"
"A2BF2FUO6F63N7";122;"SPC04";4;2;80;"ARN";4;"beginning"
"A3IJILP55BWIOP";106;"SPC04";4;4;70;"ARN";4;"beginning"
"A1337MPXA69L1O";68;"SPC04";4;3;85;"nanoparticules";4;"middle"
"ACKM83MOGDRHP";111;"SPC04";4;5;88;"nanoparticule";4;"middle"
"AVNP1F3CADQRW";86;"SPC04";4;3;79;"microscope";4;"middle"
"A2YX27BC5JWP26";420;"SPC04";4;4;66;"arn (acid rubonucleique)";4;"full"
"A3MSYMSTHZJI98";677;"SPC04";4;4;92;"nanoparticules";3;"full"
"AJT3SUCY8NCHA";171;"SPC04";5;5;98;"nanoparticule";5;"full"
"A157LV5C7C5B1U";83;"SPC05";5;5;93;"ondes gravitationnelles";4;"end"
"A15IJ20C3R4HUO";287;"SPC05";4;3;70;"big bang, origine de la terre";4;"end"
"A2EXPV7UOY7RP6";69;"SPC05";5;5;83;"Ǹtoiles";5;"end"
"A2BF2FUO6F63N7";75;"SPC05";4;2;90;"onde gravitationnelle";4;"beginning"
"A3IJILP55BWIOP";104;"SPC05";3;3;64;"onde gravitationnelle";3;"beginning"
"AZBGXVYME48RJ";83;"SPC05";4;4;82;"Trou Noir";4;"beginning"
"A1337MPXA69L1O";78;"SPC05";4;4;90;"a̩rospatiale";4;"middle"
"A1P7L8379HGP4Z";72;"SPC05";4;4;90;"univers";4;"middle"
"AVNP1F3CADQRW";76;"SPC05";5;4;79;"l'espace";5;"middle"
"A23CFOROXR7G7B";510;"SPC05";4;3;82;"Explorer les trous noirs dans la galaxie";4;"full"
"A2OVMRCLSHX036";256;"SPC05";5;4;90;"dǸtection des trous noirs";5;"full"
"AJT3SUCY8NCHA";278;"SPC05";5;5;99;"univers";5;"full"
"A15IJ20C3R4HUO";263;"SPC06";3;4;92;"param��tre risque de cette maladie, accident vasculaire cǸrǸbral";3;"end"
"A28UOASDK07CKF";83;"SPC06";3;5;56;"santǸ";5;"end"
"ARJDD0Z3R65BD";164;"SPC06";4;4;68;"Hypertension";4;"end"
"A1S2V59V7NHOKQ";77;"SPC06";5;4;65;"pression artǸrielle";4;"beginning"
"A2BF2FUO6F63N7";123;"SPC06";4;3;87;"hypertension";4;"beginning"
"A3IJILP55BWIOP";91;"SPC06";3;3;56;"hypertension";3;"beginning"
"A1337MPXA69L1O";73;"SPC06";2;3;46;"tumeur";2;"middle"
"A3IRGLXO0OXSQG";69;"SPC06";2;2;30;"tumeur";4;"middle"
"A3NSVJGHKJE2DY";96;"SPC06";4;3;56;"tumeur";3;"middle"
"A2OVMRCLSHX036";197;"SPC06";4;3;93;"hypertension arterielle";5;"full"
"A2YX27BC5JWP26";177;"SPC06";4;3;83;"hypertension";4;"full"
"A3MSYMSTHZJI98";497;"SPC06";5;4;97;"l'hypertension artǸrielle";5;"full"
"A157LV5C7C5B1U";63;"SPC07";4;3;73;"Ǹtoiles";3;"end"
"A1OJ8IJAEIWL9T";111;"SPC07";4;4;93;"dǸpression";5;"end"
"A28UOASDK07CKF";82;"SPC07";3;1;63;"astronomie";3;"end"
"A1S2V59V7NHOKQ";78;"SPC07";4;3;88;"astǸrosismologie";4;"beginning"
"A2BF2FUO6F63N7";117;"SPC07";3;1;70;"dynamique des Ǹtoile";3;"beginning"
"A3IJILP55BWIOP";82;"SPC07";3;3;69;"astrophysique";4;"beginning"
"A1337MPXA69L1O";67;"SPC07";3;2;54;"̩toiles";2;"middle"
"A1P7L8379HGP4Z";74;"SPC07";4;5;90;"Astrosismologie";4;"middle"
"A31PVZ4KDUMEEV";97;"SPC07";3;4;21;"le rire des ̩toiles";2;"middle"
"A3MSYMSTHZJI98";502;"SPC07";4;4;93;"surface das Ǹtoiles";4;"full"
"A67LIDMIXQ67N";323;"SPC07";3;1;37;"Astres";2;"full"
"AJT3SUCY8NCHA";143;"SPC07";5;5;96;"Ǹtoile";5;"full"
"A84BZJ0HK981A";92;"SPC08";5;3;100;"pollution de l'air";5;"end"
"AK3VQAVM96OJ3";161;"SPC08";3;3;60;"pollution";2;"end"
"ARJDD0Z3R65BD";235;"SPC08";4;4;98;"MǸtǸo";5;"end"
"A1LP84A304GZYQ";140;"SPC08";4;5;50;"Particules";3;"beginning"
"A2BF2FUO6F63N7";90;"SPC08";3;2;69;"particules  ultrafines";3;"beginning"
"A3IJILP55BWIOP";103;"SPC08";4;4;75;"pollution";4;"beginning"
"A1337MPXA69L1O";92;"SPC08";4;4;77;"sant̩ respiratoire";4;"middle"
"A1P7L8379HGP4Z";118;"SPC08";4;5;90;"Taxi";4;"middle"
"A3NSVJGHKJE2DY";105;"SPC08";4;5;76;"pollution";4;"middle"
"A1V6B98VMTBSFS";510;"SPC08";3;2;48;"l'influence de l'air polluǸ lors de la conduite quotidienne";2;"full"
"A3POQ5BNIWRKJP";214;"SPC08";2;2;40;"La pollution au travail chez les chauffeurs de taxi";2;"full"
"AJT3SUCY8NCHA";226;"SPC08";5;5;97;"polluant";5;"full"
"A157LV5C7C5B1U";153;"SPC09";2;2;20;"mathǸmatique";1;"end"
"A2I2S3U4DRA8ZV";116;"SPC09";2;1;25;"modelisation";2;"end"
"A84BZJ0HK981A";106;"SPC09";2;3;20;"mod��les mathǸmatiques";2;"end"
"A2BF2FUO6F63N7";104;"SPC09";3;1;47;"security aǸronautique";3;"beginning"
"A3IJILP55BWIOP";135;"SPC09";2;2;35;"aǸronautique";2;"beginning"
"ANVBXC6AL9UZQ";131;"SPC09";2;2;53;"SecuritǸ aǸronautique aujourd hui.";1;"beginning"
"A1337MPXA69L1O";68;"SPC09";2;2;59;"Indexe";3;"middle"
"ACKM83MOGDRHP";100;"SPC09";3;4;74;"analyse";3;"middle"
"AVNP1F3CADQRW";153;"SPC09";2;3;70;"index";2;"middle"
"A3MSYMSTHZJI98";341;"SPC09";4;4;93;"technologie informatique";5;"full"
"A67LIDMIXQ67N";234;"SPC09";1;1;17;"Technologie informatique";2;"full"
"AJT3SUCY8NCHA";245;"SPC09";4;5;87;"aǸronautique";4;"full"
"A13PVNQT2WWWVL";85;"SPC10";5;5;90;"comportement des Ǹlectrons";4;"end"
"A157LV5C7C5B1U";78;"SPC10";4;4;96;"Ǹlectron";4;"end"
"A2EXPV7UOY7RP6";62;"SPC10";5;4;81;"Ǹlectrons";3;"end"
"A2BF2FUO6F63N7";71;"SPC10";4;4;82;"Ǹnergie";4;"beginning"
"A3IJILP55BWIOP";83;"SPC10";4;4;75;"Ǹnergie";4;"beginning"
"AALP4034U041N";147;"SPC10";3;4;68;"l'economie d'energie";4;"beginning"
"A1337MPXA69L1O";68;"SPC10";4;3;75;"m̩taux";4;"middle"
